Date,Region,Daily import-related case,Daily imported case,Daily locally acquired case  unknown source,Daily locally acquired  epidemiologically linked,Daily under investigation,Daily total cases,Cumulative import-related case,Cumulative imported case,Cumulative locally acquired case  unknown source,Cumulative locally acquired  epidemiologically linked,Cumulative under investigation,Cumulative total cases
16/09/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
16/09/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
16/09/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
16/09/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
16/09/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
16/09/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
16/09/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
16/09/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
16/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
16/09/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
16/09/2020,Waikato,5,0,0,0,0,5,133,55,2,4,0,194
16/09/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
16/09/2020,Waitemata,0,0,0,0,0,0,29,86,9,169,0,293
16/09/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
16/09/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
15/09/2020,Auckland,0,0,0,0,0,0,19,110,13,119,0,261
15/09/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
15/09/2020,Canterbury,0,0,0,0,0,0,16,68,8,99,0,191
15/09/2020,Capital and Coast,0,0,0,0,0,0,37,54,1,4,0,96
15/09/2020,Counties Manukau,0,0,0,0,0,0,20,108,15,118,0,261
15/09/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
15/09/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
15/09/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
15/09/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
15/09/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
15/09/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
15/09/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
15/09/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
15/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
15/09/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
15/09/2020,Waikato,0,0,0,0,0,0,128,55,2,4,0,189
15/09/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
15/09/2020,Waitemata,0,0,0,0,0,0,29,86,9,169,0,293
15/09/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
15/09/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
14/09/2020,Auckland,0,0,0,0,0,0,19,110,13,119,0,261
14/09/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
14/09/2020,Canterbury,0,0,0,0,0,0,16,68,8,99,0,191
14/09/2020,Capital and Coast,0,0,0,0,0,0,37,54,1,4,0,96
14/09/2020,Counties Manukau,0,4,0,0,0,4,20,108,15,118,0,261
14/09/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
14/09/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
14/09/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
14/09/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
14/09/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
14/09/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
14/09/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
14/09/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
14/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
14/09/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
14/09/2020,Waikato,1,0,0,0,0,1,128,55,2,4,0,189
14/09/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
14/09/2020,Waitemata,0,0,0,0,0,0,29,86,9,169,0,293
14/09/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
14/09/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
13/09/2020,Auckland,0,0,0,0,0,0,19,110,13,119,0,261
13/09/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
13/09/2020,Canterbury,0,0,0,0,0,0,16,68,8,99,0,191
13/09/2020,Capital and Coast,0,0,0,0,0,0,37,54,1,4,0,96
13/09/2020,Counties Manukau,0,0,0,1,0,1,20,104,15,118,0,257
13/09/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
13/09/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
13/09/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
13/09/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
13/09/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
13/09/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
13/09/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
13/09/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
13/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
13/09/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
13/09/2020,Waikato,0,0,0,0,0,0,127,55,2,4,0,188
13/09/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
13/09/2020,Waitemata,0,0,0,0,0,0,29,86,9,169,0,293
13/09/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
13/09/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
12/09/2020,Auckland,0,0,0,0,0,0,19,110,13,119,0,261
12/09/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
12/09/2020,Canterbury,0,1,0,0,0,1,16,68,8,99,0,191
12/09/2020,Capital and Coast,0,0,0,0,0,0,37,54,1,4,0,96
12/09/2020,Counties Manukau,0,0,0,0,0,0,20,104,15,117,0,256
12/09/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
12/09/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
12/09/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
12/09/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
12/09/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
12/09/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
12/09/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
12/09/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
12/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
12/09/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
12/09/2020,Waikato,0,0,0,0,0,0,127,55,2,4,0,188
12/09/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
12/09/2020,Waitemata,0,0,0,1,0,1,29,86,9,169,0,293
12/09/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
12/09/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
11/09/2020,Auckland,0,0,0,0,0,0,19,110,13,119,0,261
11/09/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
11/09/2020,Canterbury,0,0,0,0,0,0,16,67,8,99,0,190
11/09/2020,Capital and Coast,0,0,0,0,0,0,37,54,1,4,0,96
11/09/2020,Counties Manukau,0,0,0,0,0,0,20,104,15,117,0,256
11/09/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
11/09/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
11/09/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
11/09/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
11/09/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
11/09/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
11/09/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
11/09/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
11/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
11/09/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
11/09/2020,Waikato,0,0,0,0,0,0,127,55,2,4,0,188
11/09/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
11/09/2020,Waitemata,0,0,0,2,0,2,29,86,9,168,0,292
11/09/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
11/09/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
10/09/2020,Auckland,0,0,0,1,0,1,19,110,13,119,0,261
10/09/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
10/09/2020,Canterbury,0,0,0,0,0,0,16,67,8,99,0,190
10/09/2020,Capital and Coast,0,0,0,0,0,0,37,54,1,4,0,96
10/09/2020,Counties Manukau,0,0,0,1,0,1,20,104,15,117,0,256
10/09/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
10/09/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
10/09/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
10/09/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
10/09/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
10/09/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
10/09/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
10/09/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
10/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
10/09/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
10/09/2020,Waikato,0,0,0,0,0,0,127,55,2,4,0,188
10/09/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
10/09/2020,Waitemata,0,0,0,0,0,0,29,86,9,166,0,290
10/09/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
10/09/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
09/09/2020,Auckland,0,0,0,0,0,0,19,110,13,118,0,260
09/09/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
09/09/2020,Canterbury,0,2,0,0,0,2,16,67,8,99,0,190
09/09/2020,Capital and Coast,0,0,0,0,0,0,37,54,1,4,0,96
09/09/2020,Counties Manukau,0,0,0,0,0,0,20,104,15,116,0,255
09/09/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
09/09/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
09/09/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
09/09/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
09/09/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
09/09/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
09/09/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
09/09/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
09/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
09/09/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
09/09/2020,Waikato,0,0,0,0,0,0,127,55,2,4,0,188
09/09/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
09/09/2020,Waitemata,0,0,0,1,0,1,29,86,9,166,0,290
09/09/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
09/09/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
08/09/2020,Auckland,0,0,0,2,0,2,19,110,13,118,0,260
08/09/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
08/09/2020,Canterbury,0,0,0,0,0,0,16,65,8,99,0,188
08/09/2020,Capital and Coast,0,0,0,0,0,0,37,54,1,4,0,96
08/09/2020,Counties Manukau,0,0,0,1,0,1,20,104,15,116,0,255
08/09/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
08/09/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
08/09/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
08/09/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
08/09/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
08/09/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
08/09/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
08/09/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
08/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
08/09/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
08/09/2020,Waikato,0,0,0,0,0,0,127,55,2,4,0,188
08/09/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
08/09/2020,Waitemata,0,0,0,3,0,3,29,86,9,165,0,289
08/09/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
08/09/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
07/09/2020,Auckland,0,0,0,0,0,0,19,110,13,116,0,258
07/09/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
07/09/2020,Canterbury,0,0,0,0,0,0,16,65,8,99,0,188
07/09/2020,Capital and Coast,0,0,0,0,0,0,37,54,1,4,0,96
07/09/2020,Counties Manukau,0,2,0,0,0,2,20,104,15,115,0,254
07/09/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
07/09/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
07/09/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
07/09/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
07/09/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
07/09/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
07/09/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
07/09/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
07/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
07/09/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
07/09/2020,Waikato,0,0,0,0,0,0,127,55,2,4,0,188
07/09/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
07/09/2020,Waitemata,0,0,0,4,0,4,29,86,9,162,0,286
07/09/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
07/09/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
06/09/2020,Auckland,0,0,0,0,0,0,19,110,13,116,0,258
06/09/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
06/09/2020,Canterbury,0,0,0,0,0,0,16,65,8,99,0,188
06/09/2020,Capital and Coast,0,0,0,0,0,0,37,54,1,4,0,96
06/09/2020,Counties Manukau,0,1,0,0,0,1,20,102,15,115,0,252
06/09/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
06/09/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
06/09/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
06/09/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
06/09/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
06/09/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
06/09/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
06/09/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
06/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
06/09/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
06/09/2020,Waikato,0,0,0,0,0,0,127,55,2,4,0,188
06/09/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
06/09/2020,Waitemata,0,0,0,2,0,2,29,86,9,158,0,282
06/09/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
06/09/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
05/09/2020,Auckland,0,2,0,0,0,2,19,110,13,116,0,258
05/09/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
05/09/2020,Canterbury,0,0,0,0,0,0,16,65,8,99,0,188
05/09/2020,Capital and Coast,0,0,0,0,0,0,37,54,1,4,0,96
05/09/2020,Counties Manukau,0,0,0,0,0,0,20,101,15,115,0,251
05/09/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
05/09/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
05/09/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
05/09/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
05/09/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
05/09/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
05/09/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
05/09/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
05/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
05/09/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
05/09/2020,Waikato,0,0,0,0,0,0,127,55,2,4,0,188
05/09/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
05/09/2020,Waitemata,0,0,0,5,0,5,29,86,9,156,0,280
05/09/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
05/09/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
04/09/2020,Auckland,0,1,0,0,0,1,19,108,13,116,0,256
04/09/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
04/09/2020,Canterbury,0,1,0,0,0,1,16,65,8,99,0,188
04/09/2020,Capital and Coast,0,0,0,0,0,0,37,54,1,4,0,96
04/09/2020,Counties Manukau,0,1,0,1,0,2,20,101,15,115,0,251
04/09/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
04/09/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
04/09/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
04/09/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
04/09/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
04/09/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
04/09/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
04/09/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
04/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
04/09/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
04/09/2020,Waikato,0,0,0,0,0,0,127,55,2,4,0,188
04/09/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
04/09/2020,Waitemata,0,0,0,1,0,1,29,86,9,151,0,275
04/09/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
04/09/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
03/09/2020,Auckland,0,0,0,0,0,0,19,107,13,116,0,255
03/09/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
03/09/2020,Canterbury,0,0,0,0,0,0,16,64,8,99,0,187
03/09/2020,Capital and Coast,0,0,0,0,0,0,37,54,1,4,0,96
03/09/2020,Counties Manukau,0,1,0,2,0,3,20,100,15,114,0,249
03/09/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
03/09/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
03/09/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
03/09/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
03/09/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
03/09/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
03/09/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
03/09/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
03/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
03/09/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
03/09/2020,Waikato,0,0,0,0,0,0,127,55,2,4,0,188
03/09/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
03/09/2020,Waitemata,0,0,0,0,0,0,29,86,9,150,0,274
03/09/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
03/09/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
02/09/2020,Auckland,0,0,0,2,0,2,19,107,13,116,0,255
02/09/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
02/09/2020,Canterbury,0,1,0,0,0,1,16,64,8,99,0,187
02/09/2020,Capital and Coast,0,0,0,0,0,0,37,54,1,4,0,96
02/09/2020,Counties Manukau,0,0,0,1,0,1,20,99,15,112,0,246
02/09/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
02/09/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
02/09/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
02/09/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
02/09/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
02/09/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
02/09/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
02/09/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
02/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
02/09/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
02/09/2020,Waikato,0,0,0,0,0,0,127,55,2,4,0,188
02/09/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
02/09/2020,Waitemata,0,0,0,1,0,1,29,86,9,150,0,274
02/09/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
02/09/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
01/09/2020,Auckland,0,0,0,0,0,0,19,107,13,114,0,253
01/09/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
01/09/2020,Canterbury,0,0,0,0,0,0,16,63,8,99,0,186
01/09/2020,Capital and Coast,0,0,0,0,0,0,37,54,1,4,0,96
01/09/2020,Counties Manukau,0,2,1,3,0,6,20,99,15,111,0,245
01/09/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
01/09/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
01/09/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
01/09/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
01/09/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
01/09/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
01/09/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
01/09/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
01/09/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
01/09/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
01/09/2020,Waikato,0,0,0,0,0,0,127,55,2,4,0,188
01/09/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
01/09/2020,Waitemata,0,0,0,0,0,0,29,86,9,149,0,273
01/09/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
01/09/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
31/08/2020,Auckland,0,0,0,0,0,0,19,107,13,114,0,253
31/08/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
31/08/2020,Canterbury,0,5,0,0,0,5,16,63,8,99,0,186
31/08/2020,Capital and Coast,0,1,0,0,0,1,37,54,1,4,0,96
31/08/2020,Counties Manukau,0,6,0,1,0,7,20,97,14,108,0,239
31/08/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
31/08/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
31/08/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
31/08/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
31/08/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
31/08/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
31/08/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
31/08/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
31/08/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
31/08/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
31/08/2020,Waikato,0,0,0,0,0,0,127,55,2,4,0,188
31/08/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
31/08/2020,Waitemata,0,0,0,1,0,1,29,86,9,149,0,273
31/08/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
31/08/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
30/08/2020,Auckland,0,0,0,3,0,3,19,107,13,114,0,253
30/08/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
30/08/2020,Canterbury,0,1,0,0,0,1,16,58,8,99,0,181
30/08/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
30/08/2020,Counties Manukau,0,0,0,1,0,1,20,91,14,107,0,232
30/08/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
30/08/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
30/08/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
30/08/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
30/08/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
30/08/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
30/08/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
30/08/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
30/08/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
30/08/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
30/08/2020,Waikato,0,0,0,0,0,0,127,55,2,4,0,188
30/08/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
30/08/2020,Waitemata,0,0,0,0,0,0,29,86,9,148,0,272
30/08/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
30/08/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
29/08/2020,Auckland,0,0,0,1,0,1,19,107,13,111,0,250
29/08/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
29/08/2020,Canterbury,0,0,0,0,0,0,16,57,8,99,0,180
29/08/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
29/08/2020,Counties Manukau,0,0,0,2,0,2,20,91,14,106,0,231
29/08/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
29/08/2020,Hutt Valley,0,0,0,0,0,0,6,14,0,2,0,22
29/08/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
29/08/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
29/08/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
29/08/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
29/08/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
29/08/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
