Date Added,Risk2,Traveler,County2,Date Added (copy),Freq - Hawaii,Freq - Honolulu,Freq - Kauai,Freq - Maui,Frequency Count,Total Number of Cases
4/2/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,4/2/2021,2,0,0,0,2,2
4/3/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,4/3/2021,2,0,0,0,2,2
4/6/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,4/6/2021,2,0,0,0,2,2
12/7/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/7/2020,3,0,0,0,3,3
1/3/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/3/2021,3,0,0,0,3,3
1/8/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/8/2021,3,0,0,0,3,3
1/13/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/13/2021,3,0,0,0,3,3
1/16/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/16/2021,3,0,0,0,3,3
1/19/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/19/2021,3,0,0,0,3,3
2/1/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,2/1/2021,3,0,0,0,3,3
3/22/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,3/22/2021,3,0,0,0,3,3
11/26/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,11/26/2020,4,0,0,0,4,4
1/5/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/5/2021,4,0,0,0,4,4
1/7/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/7/2021,4,0,0,0,4,4
1/14/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/14/2021,4,0,0,0,4,4
12/8/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/8/2020,5,0,0,0,5,5
12/30/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/30/2020,6,0,0,0,6,6
12/29/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/29/2020,7,0,0,0,7,7
1/9/2021,Travel-Associated (Non-Resident),Travel History,Hawaii,1/9/2021,7,0,0,0,7,7
12/31/2020,Travel-Associated (Non-Resident),Travel History,Hawaii,12/31/2020,9,0,0,0,9,9
11/24/2020,Travel-Associated (Resident),Travel History,Hawaii,11/24/2020,1,0,0,0,1,1
11/25/2020,Travel-Associated (Resident),Travel History,Hawaii,11/25/2020,1,0,0,0,1,1
12/5/2020,Travel-Associated (Resident),Travel History,Hawaii,12/5/2020,1,0,0,0,1,1
12/7/2020,Travel-Associated (Resident),Travel History,Hawaii,12/7/2020,1,0,0,0,1,1
12/9/2020,Travel-Associated (Resident),Travel History,Hawaii,12/9/2020,1,0,0,0,1,1
12/16/2020,Travel-Associated (Resident),Travel History,Hawaii,12/16/2020,1,0,0,0,1,1
12/21/2020,Travel-Associated (Resident),Travel History,Hawaii,12/21/2020,1,0,0,0,1,1
12/22/2020,Travel-Associated (Resident),Travel History,Hawaii,12/22/2020,1,0,0,0,1,1
12/23/2020,Travel-Associated (Resident),Travel History,Hawaii,12/23/2020,1,0,0,0,1,1
12/24/2020,Travel-Associated (Resident),Travel History,Hawaii,12/24/2020,1,0,0,0,1,1
12/28/2020,Travel-Associated (Resident),Travel History,Hawaii,12/28/2020,1,0,0,0,1,1
1/21/2021,Travel-Associated (Resident),Travel History,Hawaii,1/21/2021,1,0,0,0,1,1
1/22/2021,Travel-Associated (Resident),Travel History,Hawaii,1/22/2021,1,0,0,0,1,1
1/23/2021,Travel-Associated (Resident),Travel History,Hawaii,1/23/2021,1,0,0,0,1,1
1/27/2021,Travel-Associated (Resident),Travel History,Hawaii,1/27/2021,1,0,0,0,1,1
1/28/2021,Travel-Associated (Resident),Travel History,Hawaii,1/28/2021,1,0,0,0,1,1
1/31/2021,Travel-Associated (Resident),Travel History,Hawaii,1/31/2021,1,0,0,0,1,1
2/1/2021,Travel-Associated (Resident),Travel History,Hawaii,2/1/2021,1,0,0,0,1,1
2/2/2021,Travel-Associated (Resident),Travel History,Hawaii,2/2/2021,1,0,0,0,1,1
2/5/2021,Travel-Associated (Resident),Travel History,Hawaii,2/5/2021,1,0,0,0,1,1
2/9/2021,Travel-Associated (Resident),Travel History,Hawaii,2/9/2021,1,0,0,0,1,1
2/10/2021,Travel-Associated (Resident),Travel History,Hawaii,2/10/2021,1,0,0,0,1,1
2/15/2021,Travel-Associated (Resident),Travel History,Hawaii,2/15/2021,1,0,0,0,1,1
2/16/2021,Travel-Associated (Resident),Travel History,Hawaii,2/16/2021,1,0,0,0,1,1
2/17/2021,Travel-Associated (Resident),Travel History,Hawaii,2/17/2021,1,0,0,0,1,1
2/18/2021,Travel-Associated (Resident),Travel History,Hawaii,2/18/2021,1,0,0,0,1,1
2/20/2021,Travel-Associated (Resident),Travel History,Hawaii,2/20/2021,1,0,0,0,1,1
2/24/2021,Travel-Associated (Resident),Travel History,Hawaii,2/24/2021,1,0,0,0,1,1
2/27/2021,Travel-Associated (Resident),Travel History,Hawaii,2/27/2021,1,0,0,0,1,1
2/28/2021,Travel-Associated (Resident),Travel History,Hawaii,2/28/2021,1,0,0,0,1,1
3/3/2021,Travel-Associated (Resident),Travel History,Hawaii,3/3/2021,1,0,0,0,1,1
3/12/2021,Travel-Associated (Resident),Travel History,Hawaii,3/12/2021,1,0,0,0,1,1
3/16/2021,Travel-Associated (Resident),Travel History,Hawaii,3/16/2021,1,0,0,0,1,1
3/18/2021,Travel-Associated (Resident),Travel History,Hawaii,3/18/2021,1,0,0,0,1,1
3/22/2021,Travel-Associated (Resident),Travel History,Hawaii,3/22/2021,1,0,0,0,1,1
3/26/2021,Travel-Associated (Resident),Travel History,Hawaii,3/26/2021,1,0,0,0,1,1
3/27/2021,Travel-Associated (Resident),Travel History,Hawaii,3/27/2021,1,0,0,0,1,1
3/28/2021,Travel-Associated (Resident),Travel History,Hawaii,3/28/2021,1,0,0,0,1,1
4/1/2021,Travel-Associated (Resident),Travel History,Hawaii,4/1/2021,1,0,0,0,1,1
4/6/2021,Travel-Associated (Resident),Travel History,Hawaii,4/6/2021,1,0,0,0,1,1
4/8/2021,Travel-Associated (Resident),Travel History,Hawaii,4/8/2021,1,0,0,0,1,1
4/10/2021,Travel-Associated (Resident),Travel History,Hawaii,4/10/2021,1,0,0,0,1,1
12/13/2020,Travel-Associated (Resident),Travel History,Hawaii,12/13/2020,2,0,0,0,2,2
12/14/2020,Travel-Associated (Resident),Travel History,Hawaii,12/14/2020,2,0,0,0,2,2
12/20/2020,Travel-Associated (Resident),Travel History,Hawaii,12/20/2020,2,0,0,0,2,2
12/27/2020,Travel-Associated (Resident),Travel History,Hawaii,12/27/2020,2,0,0,0,2,2
1/4/2021,Travel-Associated (Resident),Travel History,Hawaii,1/4/2021,2,0,0,0,2,2
1/5/2021,Travel-Associated (Resident),Travel History,Hawaii,1/5/2021,2,0,0,0,2,2
1/8/2021,Travel-Associated (Resident),Travel History,Hawaii,1/8/2021,2,0,0,0,2,2
1/11/2021,Travel-Associated (Resident),Travel History,Hawaii,1/11/2021,2,0,0,0,2,2
1/12/2021,Travel-Associated (Resident),Travel History,Hawaii,1/12/2021,2,0,0,0,2,2
1/13/2021,Travel-Associated (Resident),Travel History,Hawaii,1/13/2021,2,0,0,0,2,2
1/14/2021,Travel-Associated (Resident),Travel History,Hawaii,1/14/2021,2,0,0,0,2,2
1/16/2021,Travel-Associated (Resident),Travel History,Hawaii,1/16/2021,2,0,0,0,2,2
2/6/2021,Travel-Associated (Resident),Travel History,Hawaii,2/6/2021,2,0,0,0,2,2
2/25/2021,Travel-Associated (Resident),Travel History,Hawaii,2/25/2021,2,0,0,0,2,2
3/4/2021,Travel-Associated (Resident),Travel History,Hawaii,3/4/2021,2,0,0,0,2,2
3/11/2021,Travel-Associated (Resident),Travel History,Hawaii,3/11/2021,2,0,0,0,2,2
3/13/2021,Travel-Associated (Resident),Travel History,Hawaii,3/13/2021,2,0,0,0,2,2
3/29/2021,Travel-Associated (Resident),Travel History,Hawaii,3/29/2021,2,0,0,0,2,2
4/2/2021,Travel-Associated (Resident),Travel History,Hawaii,4/2/2021,2,0,0,0,2,2
4/3/2021,Travel-Associated (Resident),Travel History,Hawaii,4/3/2021,2,0,0,0,2,2
11/27/2020,Travel-Associated (Resident),Travel History,Hawaii,11/27/2020,3,0,0,0,3,3
12/2/2020,Travel-Associated (Resident),Travel History,Hawaii,12/2/2020,3,0,0,0,3,3
12/10/2020,Travel-Associated (Resident),Travel History,Hawaii,12/10/2020,3,0,0,0,3,3
12/11/2020,Travel-Associated (Resident),Travel History,Hawaii,12/11/2020,3,0,0,0,3,3
12/15/2020,Travel-Associated (Resident),Travel History,Hawaii,12/15/2020,3,0,0,0,3,3
12/17/2020,Travel-Associated (Resident),Travel History,Hawaii,12/17/2020,3,0,0,0,3,3
12/18/2020,Travel-Associated (Resident),Travel History,Hawaii,12/18/2020,3,0,0,0,3,3
12/19/2020,Travel-Associated (Resident),Travel History,Hawaii,12/19/2020,3,0,0,0,3,3
1/20/2021,Travel-Associated (Resident),Travel History,Hawaii,1/20/2021,3,0,0,0,3,3
3/6/2021,Travel-Associated (Resident),Travel History,Hawaii,3/6/2021,3,0,0,0,3,3
3/7/2021,Travel-Associated (Resident),Travel History,Hawaii,3/7/2021,3,0,0,0,3,3
3/20/2021,Travel-Associated (Resident),Travel History,Hawaii,3/20/2021,3,0,0,0,3,3
3/25/2021,Travel-Associated (Resident),Travel History,Hawaii,3/25/2021,3,0,0,0,3,3
12/3/2020,Travel-Associated (Resident),Travel History,Hawaii,12/3/2020,4,0,0,0,4,4
12/30/2020,Travel-Associated (Resident),Travel History,Hawaii,12/30/2020,4,0,0,0,4,4
1/2/2021,Travel-Associated (Resident),Travel History,Hawaii,1/2/2021,4,0,0,0,4,4
1/9/2021,Travel-Associated (Resident),Travel History,Hawaii,1/9/2021,4,0,0,0,4,4
1/19/2021,Travel-Associated (Resident),Travel History,Hawaii,1/19/2021,4,0,0,0,4,4
11/26/2020,Travel-Associated (Resident),Travel History,Hawaii,11/26/2020,5,0,0,0,5,5
1/3/2021,Travel-Associated (Resident),Travel History,Hawaii,1/3/2021,5,0,0,0,5,5
1/6/2021,Travel-Associated (Resident),Travel History,Hawaii,1/6/2021,5,0,0,0,5,5
12/29/2020,Travel-Associated (Resident),Travel History,Hawaii,12/29/2020,6,0,0,0,6,6
12/31/2020,Travel-Associated (Resident),Travel History,Hawaii,12/31/2020,6,0,0,0,6,6
12/8/2020,Travel-Associated (Resident),Travel History,Hawaii,12/8/2020,8,0,0,0,8,8
1/7/2021,Travel-Associated (Resident),Travel History,Hawaii,1/7/2021,12,0,0,0,12,12
12/17/2020,Unknown/Pending,No Travel History,Hawaii,12/17/2020,1,0,0,0,1,1
2/12/2021,Unknown/Pending,No Travel History,Hawaii,2/12/2021,1,0,0,0,1,1
4/1/2021,Unknown/Pending,No Travel History,Hawaii,4/1/2021,1,0,0,0,1,1
4/5/2021,Unknown/Pending,No Travel History,Hawaii,4/5/2021,1,0,0,0,1,1
4/6/2021,Unknown/Pending,No Travel History,Hawaii,4/6/2021,1,0,0,0,1,1
4/3/2021,Unknown/Pending,No Travel History,Hawaii,4/3/2021,2,0,0,0,2,2
4/9/2021,Unknown/Pending,No Travel History,Hawaii,4/9/2021,2,0,0,0,2,2
4/8/2021,Unknown/Pending,No Travel History,Hawaii,4/8/2021,3,0,0,0,3,3
4/11/2021,Unknown/Pending,No Travel History,Hawaii,4/11/2021,4,0,0,0,4,4
4/11/2021,Community-Associated,No Travel History,Honolulu,4/11/2021,0,1,0,0,1,1
3/1/2021,Community-Associated,No Travel History,Honolulu,3/1/2021,0,6,0,0,6,6
3/7/2021,Community-Associated,No Travel History,Honolulu,3/7/2021,0,11,0,0,11,11
2/14/2021,Community-Associated,No Travel History,Honolulu,2/14/2021,0,13,0,0,13,13
4/10/2021,Community-Associated,No Travel History,Honolulu,4/10/2021,0,14,0,0,14,14
2/22/2021,Community-Associated,No Travel History,Honolulu,2/22/2021,0,15,0,0,15,15
2/15/2021,Community-Associated,No Travel History,Honolulu,2/15/2021,0,16,0,0,16,16
2/17/2021,Community-Associated,No Travel History,Honolulu,2/17/2021,0,17,0,0,17,17
2/20/2021,Community-Associated,No Travel History,Honolulu,2/20/2021,0,17,0,0,17,17
2/27/2021,Community-Associated,No Travel History,Honolulu,2/27/2021,0,17,0,0,17,17
2/28/2021,Community-Associated,No Travel History,Honolulu,2/28/2021,0,17,0,0,17,17
3/6/2021,Community-Associated,No Travel History,Honolulu,3/6/2021,0,17,0,0,17,17
2/23/2021,Community-Associated,No Travel History,Honolulu,2/23/2021,0,18,0,0,18,18
2/21/2021,Community-Associated,No Travel History,Honolulu,2/21/2021,0,19,0,0,19,19
2/25/2021,Community-Associated,No Travel History,Honolulu,2/25/2021,0,19,0,0,19,19
2/6/2021,Community-Associated,No Travel History,Honolulu,2/6/2021,0,20,0,0,20,20
2/7/2021,Community-Associated,No Travel History,Honolulu,2/7/2021,0,21,0,0,21,21
3/5/2021,Community-Associated,No Travel History,Honolulu,3/5/2021,0,21,0,0,21,21
3/13/2021,Community-Associated,No Travel History,Honolulu,3/13/2021,0,21,0,0,21,21
3/22/2021,Community-Associated,No Travel History,Honolulu,3/22/2021,0,21,0,0,21,21
3/12/2021,Community-Associated,No Travel History,Honolulu,3/12/2021,0,22,0,0,22,22
2/13/2021,Community-Associated,No Travel History,Honolulu,2/13/2021,0,23,0,0,23,23
2/24/2021,Community-Associated,No Travel History,Honolulu,2/24/2021,0,24,0,0,24,24
3/2/2021,Community-Associated,No Travel History,Honolulu,3/2/2021,0,24,0,0,24,24
3/10/2021,Community-Associated,No Travel History,Honolulu,3/10/2021,0,24,0,0,24,24
3/21/2021,Community-Associated,No Travel History,Honolulu,3/21/2021,0,25,0,0,25,25
12/26/2020,Community-Associated,No Travel History,Honolulu,12/26/2020,0,26,0,0,26,26
2/19/2021,Community-Associated,No Travel History,Honolulu,2/19/2021,0,26,0,0,26,26
3/3/2021,Community-Associated,No Travel History,Honolulu,3/3/2021,0,26,0,0,26,26
3/8/2021,Community-Associated,No Travel History,Honolulu,3/8/2021,0,26,0,0,26,26
4/4/2021,Community-Associated,No Travel History,Honolulu,4/4/2021,0,26,0,0,26,26
3/9/2021,Community-Associated,No Travel History,Honolulu,3/9/2021,0,27,0,0,27,27
2/10/2021,Community-Associated,No Travel History,Honolulu,2/10/2021,0,28,0,0,28,28
3/4/2021,Community-Associated,No Travel History,Honolulu,3/4/2021,0,28,0,0,28,28
11/29/2020,Community-Associated,No Travel History,Honolulu,11/29/2020,0,29,0,0,29,29
3/14/2021,Community-Associated,No Travel History,Honolulu,3/14/2021,0,29,0,0,29,29
12/6/2020,Community-Associated,No Travel History,Honolulu,12/6/2020,0,30,0,0,30,30
2/18/2021,Community-Associated,No Travel History,Honolulu,2/18/2021,0,30,0,0,30,30
3/16/2021,Community-Associated,No Travel History,Honolulu,3/16/2021,0,30,0,0,30,30
2/12/2021,Community-Associated,No Travel History,Honolulu,2/12/2021,0,31,0,0,31,31
3/11/2021,Community-Associated,No Travel History,Honolulu,3/11/2021,0,31,0,0,31,31
3/19/2021,Community-Associated,No Travel History,Honolulu,3/19/2021,0,32,0,0,32,32
12/7/2020,Community-Associated,No Travel History,Honolulu,12/7/2020,0,33,0,0,33,33
12/13/2020,Community-Associated,No Travel History,Honolulu,12/13/2020,0,34,0,0,34,34
2/1/2021,Community-Associated,No Travel History,Honolulu,2/1/2021,0,34,0,0,34,34
2/26/2021,Community-Associated,No Travel History,Honolulu,2/26/2021,0,35,0,0,35,35
3/15/2021,Community-Associated,No Travel History,Honolulu,3/15/2021,0,35,0,0,35,35
3/29/2021,Community-Associated,No Travel History,Honolulu,3/29/2021,0,35,0,0,35,35
11/27/2020,Community-Associated,No Travel History,Honolulu,11/27/2020,0,36,0,0,36,36
1/17/2021,Community-Associated,No Travel History,Honolulu,1/17/2021,0,36,0,0,36,36
1/31/2021,Community-Associated,No Travel History,Honolulu,1/31/2021,0,37,0,0,37,37
2/8/2021,Community-Associated,No Travel History,Honolulu,2/8/2021,0,37,0,0,37,37
12/5/2020,Community-Associated,No Travel History,Honolulu,12/5/2020,0,40,0,0,40,40
1/18/2021,Community-Associated,No Travel History,Honolulu,1/18/2021,0,42,0,0,42,42
4/5/2021,Community-Associated,No Travel History,Honolulu,4/5/2021,0,42,0,0,42,42
11/26/2020,Community-Associated,No Travel History,Honolulu,11/26/2020,0,43,0,0,43,43
2/11/2021,Community-Associated,No Travel History,Honolulu,2/11/2021,0,43,0,0,43,43
2/16/2021,Community-Associated,No Travel History,Honolulu,2/16/2021,0,43,0,0,43,43
3/20/2021,Community-Associated,No Travel History,Honolulu,3/20/2021,0,43,0,0,43,43
3/28/2021,Community-Associated,No Travel History,Honolulu,3/28/2021,0,44,0,0,44,44
4/3/2021,Community-Associated,No Travel History,Honolulu,4/3/2021,0,44,0,0,44,44
1/26/2021,Community-Associated,No Travel History,Honolulu,1/26/2021,0,45,0,0,45,45
3/27/2021,Community-Associated,No Travel History,Honolulu,3/27/2021,0,45,0,0,45,45
4/2/2021,Community-Associated,No Travel History,Honolulu,4/2/2021,0,45,0,0,45,45
4/9/2021,Community-Associated,No Travel History,Honolulu,4/9/2021,0,45,0,0,45,45
12/27/2020,Community-Associated,No Travel History,Honolulu,12/27/2020,0,46,0,0,46,46
1/2/2021,Community-Associated,No Travel History,Honolulu,1/2/2021,0,46,0,0,46,46
3/17/2021,Community-Associated,No Travel History,Honolulu,3/17/2021,0,46,0,0,46,46
12/9/2020,Community-Associated,No Travel History,Honolulu,12/9/2020,0,47,0,0,47,47
2/5/2021,Community-Associated,No Travel History,Honolulu,2/5/2021,0,47,0,0,47,47
12/20/2020,Community-Associated,No Travel History,Honolulu,12/20/2020,0,48,0,0,48,48
3/18/2021,Community-Associated,No Travel History,Honolulu,3/18/2021,0,48,0,0,48,48
11/30/2020,Community-Associated,No Travel History,Honolulu,11/30/2020,0,50,0,0,50,50
1/29/2021,Community-Associated,No Travel History,Honolulu,1/29/2021,0,50,0,0,50,50
1/30/2021,Community-Associated,No Travel History,Honolulu,1/30/2021,0,50,0,0,50,50
4/7/2021,Community-Associated,No Travel History,Honolulu,4/7/2021,0,50,0,0,50,50
4/8/2021,Community-Associated,No Travel History,Honolulu,4/8/2021,0,50,0,0,50,50
1/24/2021,Community-Associated,No Travel History,Honolulu,1/24/2021,0,51,0,0,51,51
1/25/2021,Community-Associated,No Travel History,Honolulu,1/25/2021,0,51,0,0,51,51
3/26/2021,Community-Associated,No Travel History,Honolulu,3/26/2021,0,51,0,0,51,51
3/25/2021,Community-Associated,No Travel History,Honolulu,3/25/2021,0,52,0,0,52,52
12/11/2020,Community-Associated,No Travel History,Honolulu,12/11/2020,0,54,0,0,54,54
1/11/2021,Community-Associated,No Travel History,Honolulu,1/11/2021,0,54,0,0,54,54
11/28/2020,Community-Associated,No Travel History,Honolulu,11/28/2020,0,56,0,0,56,56
1/19/2021,Community-Associated,No Travel History,Honolulu,1/19/2021,0,56,0,0,56,56
2/9/2021,Community-Associated,No Travel History,Honolulu,2/9/2021,0,57,0,0,57,57
3/24/2021,Community-Associated,No Travel History,Honolulu,3/24/2021,0,57,0,0,57,57
12/2/2020,Community-Associated,No Travel History,Honolulu,12/2/2020,0,58,0,0,58,58
3/30/2021,Community-Associated,No Travel History,Honolulu,3/30/2021,0,59,0,0,59,59
11/25/2020,Community-Associated,No Travel History,Honolulu,11/25/2020,0,60,0,0,60,60
1/3/2021,Community-Associated,No Travel History,Honolulu,1/3/2021,0,60,0,0,60,60
4/6/2021,Community-Associated,No Travel History,Honolulu,4/6/2021,0,61,0,0,61,61
12/3/2020,Community-Associated,No Travel History,Honolulu,12/3/2020,0,62,0,0,62,62
12/21/2020,Community-Associated,No Travel History,Honolulu,12/21/2020,0,62,0,0,62,62
2/3/2021,Community-Associated,No Travel History,Honolulu,2/3/2021,0,62,0,0,62,62
12/8/2020,Community-Associated,No Travel History,Honolulu,12/8/2020,0,63,0,0,63,63
1/4/2021,Community-Associated,No Travel History,Honolulu,1/4/2021,0,63,0,0,63,63
1/10/2021,Community-Associated,No Travel History,Honolulu,1/10/2021,0,63,0,0,63,63
12/25/2020,Community-Associated,No Travel History,Honolulu,12/25/2020,0,64,0,0,64,64
4/1/2021,Community-Associated,No Travel History,Honolulu,4/1/2021,0,66,0,0,66,66
12/28/2020,Community-Associated,No Travel History,Honolulu,12/28/2020,0,67,0,0,67,67
1/15/2021,Community-Associated,No Travel History,Honolulu,1/15/2021,0,69,0,0,69,69
12/24/2020,Community-Associated,No Travel History,Honolulu,12/24/2020,0,70,0,0,70,70
1/1/2021,Community-Associated,No Travel History,Honolulu,1/1/2021,0,70,0,0,70,70
1/27/2021,Community-Associated,No Travel History,Honolulu,1/27/2021,0,70,0,0,70,70
2/2/2021,Community-Associated,No Travel History,Honolulu,2/2/2021,0,70,0,0,70,70
1/23/2021,Community-Associated,No Travel History,Honolulu,1/23/2021,0,71,0,0,71,71
11/24/2020,Community-Associated,No Travel History,Honolulu,11/24/2020,0,72,0,0,72,72
12/31/2020,Community-Associated,No Travel History,Honolulu,12/31/2020,0,72,0,0,72,72
12/22/2020,Community-Associated,No Travel History,Honolulu,12/22/2020,0,73,0,0,73,73
1/28/2021,Community-Associated,No Travel History,Honolulu,1/28/2021,0,73,0,0,73,73
1/16/2021,Community-Associated,No Travel History,Honolulu,1/16/2021,0,74,0,0,74,74
3/23/2021,Community-Associated,No Travel History,Honolulu,3/23/2021,0,74,0,0,74,74
3/31/2021,Community-Associated,No Travel History,Honolulu,3/31/2021,0,74,0,0,74,74
12/14/2020,Community-Associated,No Travel History,Honolulu,12/14/2020,0,78,0,0,78,78
2/4/2021,Community-Associated,No Travel History,Honolulu,2/4/2021,0,79,0,0,79,79
12/4/2020,Community-Associated,No Travel History,Honolulu,12/4/2020,0,81,0,0,81,81
12/23/2020,Community-Associated,No Travel History,Honolulu,12/23/2020,0,82,0,0,82,82
1/9/2021,Community-Associated,No Travel History,Honolulu,1/9/2021,0,82,0,0,82,82
1/21/2021,Community-Associated,No Travel History,Honolulu,1/21/2021,0,86,0,0,86,86
1/20/2021,Community-Associated,No Travel History,Honolulu,1/20/2021,0,90,0,0,90,90
1/14/2021,Community-Associated,No Travel History,Honolulu,1/14/2021,0,93,0,0,93,93
12/19/2020,Community-Associated,No Travel History,Honolulu,12/19/2020,0,94,0,0,94,94
1/12/2021,Community-Associated,No Travel History,Honolulu,1/12/2021,0,95,0,0,95,95
1/13/2021,Community-Associated,No Travel History,Honolulu,1/13/2021,0,95,0,0,95,95
12/16/2020,Community-Associated,No Travel History,Honolulu,12/16/2020,0,96,0,0,96,96
1/22/2021,Community-Associated,No Travel History,Honolulu,1/22/2021,0,96,0,0,96,96
12/15/2020,Community-Associated,No Travel History,Honolulu,12/15/2020,0,101,0,0,101,101
1/8/2021,Community-Associated,No Travel History,Honolulu,1/8/2021,0,101,0,0,101,101
12/17/2020,Community-Associated,No Travel History,Honolulu,12/17/2020,0,107,0,0,107,107
12/1/2020,Community-Associated,No Travel History,Honolulu,12/1/2020,0,108,0,0,108,108
12/29/2020,Community-Associated,No Travel History,Honolulu,12/29/2020,0,119,0,0,119,119
1/7/2021,Community-Associated,No Travel History,Honolulu,1/7/2021,0,122,0,0,122,122
12/10/2020,Community-Associated,No Travel History,Honolulu,12/10/2020,0,143,0,0,143,143
12/12/2020,Community-Associated,No Travel History,Honolulu,12/12/2020,0,146,0,0,146,146
1/6/2021,Community-Associated,No Travel History,Honolulu,1/6/2021,0,148,0,0,148,148
12/18/2020,Community-Associated,No Travel History,Honolulu,12/18/2020,0,168,0,0,168,168
12/30/2020,Community-Associated,No Travel History,Honolulu,12/30/2020,0,168,0,0,168,168
1/5/2021,Community-Associated,No Travel History,Honolulu,1/5/2021,0,171,0,0,171,171
11/28/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,11/28/2020,0,1,0,0,1,1
11/30/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,11/30/2020,0,1,0,0,1,1
12/2/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/2/2020,0,1,0,0,1,1
12/4/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/4/2020,0,1,0,0,1,1
12/5/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/5/2020,0,1,0,0,1,1
12/8/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/8/2020,0,1,0,0,1,1
12/13/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/13/2020,0,1,0,0,1,1
12/14/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/14/2020,0,1,0,0,1,1
12/16/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/16/2020,0,1,0,0,1,1
12/19/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/19/2020,0,1,0,0,1,1
12/20/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/20/2020,0,1,0,0,1,1
12/22/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/22/2020,0,1,0,0,1,1
12/23/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/23/2020,0,1,0,0,1,1
12/25/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/25/2020,0,1,0,0,1,1
12/29/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/29/2020,0,1,0,0,1,1
1/3/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/3/2021,0,1,0,0,1,1
1/10/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/10/2021,0,1,0,0,1,1
1/15/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/15/2021,0,1,0,0,1,1
1/16/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/16/2021,0,1,0,0,1,1
1/17/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/17/2021,0,1,0,0,1,1
1/19/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/19/2021,0,1,0,0,1,1
1/28/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/28/2021,0,1,0,0,1,1
1/30/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/30/2021,0,1,0,0,1,1
2/2/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,2/2/2021,0,1,0,0,1,1
2/8/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,2/8/2021,0,1,0,0,1,1
2/12/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,2/12/2021,0,1,0,0,1,1
2/21/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,2/21/2021,0,1,0,0,1,1
2/23/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,2/23/2021,0,1,0,0,1,1
3/5/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,3/5/2021,0,1,0,0,1,1
3/6/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,3/6/2021,0,1,0,0,1,1
3/7/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,3/7/2021,0,1,0,0,1,1
3/14/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,3/14/2021,0,1,0,0,1,1
3/15/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,3/15/2021,0,1,0,0,1,1
3/19/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,3/19/2021,0,1,0,0,1,1
3/21/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,3/21/2021,0,1,0,0,1,1
3/23/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,3/23/2021,0,1,0,0,1,1
3/27/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,3/27/2021,0,1,0,0,1,1
